,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
107,20271717,2022-11-17 14:28:59.843347+00:00,,t,15,72905525205091893,648518346479847574,72905525205087891,648518346496059082,[ 25093 104537   2967],[ 25077 104563   2968]
108,20271746,2022-11-17 14:28:59.843347+00:00,,t,28,72905525205114151,648518346479847574,72905525205102327,648518346496059082,[ 25159 104603   2965],[ 25129 104605   2966]
109,20271907,2022-11-17 14:28:59.843347+00:00,,t,39,72905525204984334,648518346479847574,72905525204892733,648518346496059082,[ 25393 104887   2956],[ 25417 104865   2956]
110,10517726,2022-11-17 14:28:59.843347+00:00,,t,19,72413218672480468,648518346492104815,72413218672471130,648518346496059082,[ 10981 112869   2600],[ 10983 112843   2599]
111,18891192,2022-11-17 14:28:59.843347+00:00,,t,72,72553337752791945,648518346509286522,72553337752799176,648518346496059082,[14489 95973  2781],[14503 95949  2780]
112,42512838,2022-11-17 14:28:59.843347+00:00,,t,20,72483037593892875,648518346494523112,72483037593885584,648518346496059082,[14037 96689  2515],[14009 96707  2516]
113,4596657,2022-11-17 14:28:59.843347+00:00,,t,29,72764375064431653,648518346494640149,72764375064420687,648518346496059082,[21647 93327  2358],[21641 93297  2359]
114,16001899,2022-11-17 14:28:59.843347+00:00,,t,51,72694349917773833,648518346479386556,72694349917754834,648518346496059082,[ 18975 103531   2393],[ 18951 103519   2394]
115,12416557,2022-11-17 14:28:59.843347+00:00,,t,48,72694349850561444,648518346504122720,72694349850596846,648518346496059082,[ 18449 103167   2309],[ 18481 103161   2310]
116,7835573,2022-11-17 14:28:59.843347+00:00,,t,14,72694418502965372,648518346474656450,72694418502958904,648518346496059082,[ 19561 105229   2140],[ 19531 105227   2140]
117,22699184,2022-11-17 14:28:59.843347+00:00,,t,17,72413149886013675,648518346474656450,72413149886022325,648518346496059082,[ 11281 110951   2518],[ 11305 110921   2519]
118,22699252,2022-11-17 14:28:59.843347+00:00,,t,15,72413149886040827,648518346474656450,72413149886031375,648518346496059082,[ 11367 110923   2526],[ 11373 110893   2527]
119,971882,2022-11-17 14:28:59.843347+00:00,,t,18,72413080965218984,648518346474656450,72413080965213859,648518346496059082,[ 10979 110135   2128],[ 10955 110111   2128]
120,32576002,2022-11-17 14:28:59.843347+00:00,,t,13,72764512436448327,648518346474656450,72764512436448674,648518346496059082,[21713 96259  2312],[21709 96295  2312]
121,32576012,2022-11-17 14:28:59.843347+00:00,,t,30,72764512436326481,648518346474656450,72764512436355839,648518346496059082,[21845 96277  2303],[21819 96295  2303]
122,42718534,2022-11-17 14:28:59.843347+00:00,,t,30,72834881314605944,648518346488991501,72834881314625141,648518346496059082,[22849 97787  2463],[22851 97819  2465]
123,42718543,2022-11-17 14:28:59.843347+00:00,,t,36,72834881314431322,648518346488991501,72834881314538766,648518346496059082,[22863 97747  2444],[22879 97785  2445]
124,42718642,2022-11-17 14:28:59.843347+00:00,,t,27,72834881314800463,648518346494374219,72834881314820127,648518346496059082,[23081 97927  2540],[23061 97957  2542]
125,42718665,2022-11-17 14:28:59.843347+00:00,,t,45,72834881314608745,648518346501071209,72834881314608718,648518346496059082,[23087 97901  2462],[23107 97879  2461]
126,42718806,2022-11-17 14:28:59.843347+00:00,,t,12,72834881314662830,648518346493833976,72834881314651082,648518346496059082,[23299 97983  2480],[23335 97989  2480]
127,42718804,2022-11-17 14:28:59.843347+00:00,,t,14,72834881314595220,648518346516278487,72834881314452079,648518346496059082,[23363 98025  2453],[23329 98037  2452]
128,27490030,2022-11-17 14:28:59.843347+00:00,,t,16,72835155991214743,648518346500435893,72835155991168680,648518346496059082,[ 22643 106367   2082],[ 22643 106341   2082]
129,6617004,2022-11-17 14:28:59.843347+00:00,,t,14,72342437745667956,648518346492181548,72342437745649294,648518346496059082,[  9381 100567   2850],[  9367 100595   2849]
130,27490236,2022-11-17 14:28:59.843347+00:00,,t,51,72835155991154237,648518346497017240,72835155991173660,648518346496059082,[ 22891 106175   2076],[ 22923 106191   2077]
