,pre_skid,post_skid,pre_node,post_node,pre_pt_position_v3,post_pt_position_v3,pre_pt_position_v4,post_pt_position_v4,pre_pt_supervoxel_id,post_pt_supervoxel_id,pre_pt_root_id,post_pt_root_id
197,1647148,395949,18536542,18529132,[51343.19069767 93490.1744186   2847.        ],[51461.69069767 93645.6744186   2847.        ],"[51320.822093023264, 93520.02325581397, 2847.0]","[51444.63139534884, 93674.09883720931, 2847.0]",73819906495506612,73819906495499059,648518346481725629,648518346478173909
198,1647194,395949,18536552,18529127,[51310.68604651 93756.17674419  2853.        ],[51484.68837209 93721.6744186   2853.        ],"[51296.37209302327, 93781.35348837209, 2853.0]","[51473.376744186055, 93744.09883720931, 2853.0]",73819906495522082,73819906495514613,648518346486764003,648518346478173909
199,1647235,395949,18536561,18529897,[ 60467.49534884 111570.89302326   2211.        ],[ 60334.49534884 111577.39534884   2211.        ],"[60405.736046511636, 111575.92906976746, 2211.0]","[60273.736046511636, 111585.68604651162, 2211.0]",74101999611926587,74101999611918529,648518346491556776,648518346491556776
200,1647266,395949,18536568,18526199,[61467.79069767 98534.17209302  3008.        ],[61241.79069767 98421.6744186   3008.        ],"[61435.37209302326, 98560.26627906977, 3008.0]","[61204.831395348854, 98441.59883720931, 3008.0]",74101587697786118,74101587697802877,648518346495690128,648518346478173909
201,1647297,395949,18536575,18526190,[61413.79069767 98506.17674419  3001.        ],[61299.79069767 98370.6744186   2999.        ],"[61397.33139534884, 98533.60348837209, 3001.0]","[61275.581395348825, 98389.59883720931, 2999.0]",74101587697788585,74101587697773566,648518346495690128,648518346478173909
202,1647323,395949,18536581,18530557,[ 58167.48837209 109620.89302326   1853.        ],[ 58129.49069767 109756.39534884   1853.        ],"[58056.46511627909, 109600.67906976746, 1853.0]","[58019.22209302325, 109736.18604651166, 1853.0]",74031561947042535,74031561947019497,648518346489559639,648518346478173909
203,1647339,395949,18536586,18536585,[ 58188.99767442 109870.39534884   1851.        ],[ 58227.99534884 109803.89534884   1851.        ],"[58072.49302325582, 109844.93604651166, 1851.0]","[58109.736046511636, 109778.43604651166, 1851.0]",74031561947016872,74031561947025067,648518346497328001,648518346478173909
204,1647355,395949,18536591,18536590,[ 60056.9        108738.78604651   3072.        ],[ 59925.89767442 108749.28837209   3072.        ],"[60093.30000000002, 108786.82209302328, 3072.0]","[59966.94302325582, 108796.61511627908, 3072.0]",74101931295354524,74101931295340608,648518346476789264,648518346478173909
205,1647371,395949,18536595,18524083,[ 46928.37209302 103676.59069767   3109.        ],[ 47129.37209302 103392.09302326   3109.        ],"[46868.49418604652, 103669.18139534886, 3109.0]","[47070.244186046504, 103375.43604651163, 3109.0]",73609143994545852,73609143994543203,648518346500389336,648518346478173909
206,1647401,395949,18536603,18536602,[ 61818.         110964.89767442   2210.        ],[ 61905.24651163 110984.89767442   2210.        ],"[61716.25000000002, 110973.44302325582, 2210.0]","[61800.239534883716, 110993.19302325582, 2210.0]",74172368356141133,74172368356143522,648518346501802090,648518346478173909
207,1647418,395949,18536608,18536607,[54384.82093023 94184.10697674  2386.        ],[54226.98837209 94186.93953488  2386.        ],"[54315.21279069769, 94105.82093023254, 2386.0]","[54156.46511627907, 94111.81860465118, 2386.0]",73890274971345632,73890274971353046,648518346488857322,648518346478173909
208,1647464,395949,18536618,18527795,[55645.         94817.94418605  2510.        ],[55727.00232558 95013.44186047  2510.        ],"[55586.5, 94725.83255813955, 2510.0]","[55656.25697674418, 94914.57558139534, 2510.0]",73960712502125776,73960712502136508,648518346491338182,648518346422709761
209,1647510,395949,18536628,18529173,[51162.18604651 94346.17674419  2863.        ],[51301.18604651 94279.6744186   2863.        ],"[51140.87209302325, 94366.85348837209, 2863.0]","[51280.62209302327, 94303.34883720931, 2863.0]",73749606470834043,73819975214985001,648518346497577462,648518346478173909
210,1647541,395949,18536636,18536635,[55938.54186047 92302.17209302  2692.        ],[55802.54418605 92274.6744186   2692.        ],"[55976.08372093024, 92307.09418604654, 2692.0]","[55840.33837209303, 92282.59883720931, 2692.0]",73960643849921504,73960643849877753,648518346484096807,648518346478173909
211,1647557,395949,18536640,18523764,[ 46378.1627907 104818.0372093   2886.       ],[ 46269.1627907  104697.53488372   2886.        ],"[46369.82558139536, 104849.32441860466, 2886.0]","[46261.575581395344, 104730.31976744189, 2886.0]",73609212579923491,73609212579895055,648518346497328001,648518346472449995
212,1647578,395949,18536646,18536645,[52265.23953488 93732.44186047  1934.        ],[52129.32093023 93708.77209302  1934.        ],"[52201.21860465117, 93744.07558139534, 1934.0]","[52065.46279069767, 93716.81627906974, 1934.0]",73819906025600806,73819906025646866,648518346478528340,648518346409666141
213,1647594,395949,18536650,18527527,[53638.48372093 94138.93953488  2369.        ],[53607.48604651 94353.44186047  2369.        ],"[53576.451162790705, 94081.81860465118, 2369.0]","[53547.95813953489, 94290.57558139534, 2369.0]",73890274971306742,73890343690806333,648518346518308182,648518346487540398
214,1647630,395949,18536660,18528519,[57711.54883721 93587.17209302  2746.        ],[57883.54651163 93583.6744186   2746.        ],"[57756.39651162791, 93603.51627906981, 2746.0]","[57926.59302325582, 93599.59883720931, 2746.0]",74031012660945775,74031012660950812,648518346465910320,648518346478173909
215,1647651,395949,18536666,18536665,[50695.0627907  94577.94418605  1851.        ],[50577.17209302 94710.44186047  1850.        ],"[50686.93837209302, 94603.58255813955, 1851.0]","[50579.34418604651, 94731.63372093026, 1850.0]",73749605933957641,73749605933950012,648518346467165191,648518346478173909
216,1647683,395949,18536673,18523772,[ 46907.49534884 104940.53488372   2842.        ],[ 46714.1627907  104907.53488372   2842.        ],"[46907.240697674424, 104973.81976744186, 2842.0]","[46714.238372093016, 104942.10465116284, 2842.0]",73609212579807762,73609212579793857,648518346492932016,648518346478173909
217,1647704,395949,18536678,18527477,[52941.99069767 94237.94418605  2350.        ],[52953.99069767 94310.44186047  2349.        ],"[52885.72209302325, 94177.33255813955, 2350.0]","[52899.72209302327, 94249.57558139539, 2349.0]",73819906227083158,73819974946544693,648518346489559639,648518346361890462
218,1647725,395949,18536683,18527778,[55097.49534884 94955.94418605  2492.        ],[55209.49767442 95059.44186047  2493.        ],"[55027.486046511636, 94878.33255813955, 2492.0]","[55136.24302325582, 94977.57558139534, 2493.0]",73890343757933588,73890343757950285,648518346504370412,648518346413902964
219,394991,395949,18533002,18526574,[54967.50465116 94904.44186047  2500.        ],[55073.50232558 94989.44186047  2500.        ],"[54895.895930232546, 94831.36337209301, 2500.0]","[54996.75697674418, 94910.32558139534, 2500.0]",73890343757981416,73890343757969111,648518346488768349,648518346478173909
220,1647749,395949,18536690,18528856,[53987.09767442 91980.07906977  2460.        ],[53831.6        92075.58139535  2458.        ],"[53922.793023255814, 91939.48720930236, 2460.0]","[53758.80000000002, 92037.74418604652, 2458.0]",73890206318856443,73890206318847820,648518346501077526,648518346478173909
221,1647765,395949,18536694,18530242,[ 57287.         108215.89302326   1774.        ],[ 57336.         108370.39534884   1774.        ],"[57229.75000000002, 108194.17906976746, 1774.0]","[57277.75, 108346.18604651166, 1774.0]",73961124416421263,73961124416416271,648518346489559639,648518346478173909
222,1647776,395949,18536697,18530512,[ 56797.         108186.89767442   1758.        ],[ 56704.         108013.39534884   1764.        ],"[56741.75000000002, 108153.19302325582, 1758.0]","[56653.500000000015, 107986.04069767441, 1764.0]",73961124416406446,73961124416399000,648518346509889850,648518346478173909
223,1647817,395949,18536709,18529393,[54611.18604651 92835.1744186   2644.        ],[54613.18372093 92631.6744186   2644.        ],"[54641.0581395349, 92809.52325581397, 2644.0]","[54639.617441860464, 92605.59883720931, 2644.0]",73890275105558270,73890275105550168,648518346479717014,648518346478173909
224,1647828,395949,18536712,18528864,[54056.09302326 93022.07906977  2595.        ],[54093.09302326 92891.58139535  2595.        ],"[54049.68604651163, 92996.6581395349, 2595.0]","[54086.18604651163, 92868.41279069768, 2595.0]",73890275105438718,73890275105436145,648518346478528340,648518346478173909
225,1647864,395949,18536720,18529355,[55670.16976744 93108.17674419  2606.        ],[55531.67209302 93224.6744186   2606.        ],"[55670.33953488374, 93092.85348837209, 2606.0]","[55533.844186046525, 93210.09883720931, 2606.0]",73960643849640564,73960643849638506,648518346479717014,648518346478173909
226,1647875,395949,18536723,8732023,[50930.91860465 98816.06046512  2558.        ],[51114.41860465 98892.55813953  2558.        ],"[50886.5058139535, 98800.43139534886, 2558.0]","[51069.837209302335, 98873.11627906977, 2558.0]",73749743708634926,73749743708661860,648518346496230519,648518346478173909
227,1647886,395949,18536727,18536726,[56457.89534884 97858.31395349  2818.        ],[56484.34186047 98148.37209302  2818.        ],"[56425.04069767443, 97841.37790697676, 2818.0]","[56455.18372093025, 98136.49418604653, 2818.0]",73960781356004762,73960781355992179,648518346490434652,648518346478173909
228,1647912,395949,18536733,18530460,[ 59156.5        109314.89767442   1868.        ],[ 59115.         109440.39534884   1866.        ],"[59074.250000000015, 109309.79534883721, 1868.0]","[59025.5, 109427.68604651166, 1866.0]",74031561947058587,74031561947044743,648518346511876543,648518346478173909
229,1647933,395949,18536740,18536739,[52979.16744186 95974.30232558  3090.        ],[52856.94418605 96096.40930233  3090.        ],"[52957.084883720934, 95969.10465116281, 3090.0]","[52835.13837209302, 96091.31860465117, 3090.0]",73819975349147133,73819975349157402,648518346490333960,648518346478173909
230,1647959,395949,18536747,18528951,[54012.68604651 92983.17674419  2745.        ],[54028.18604651 93083.6744186   2744.        ],"[54026.87209302325, 93002.10348837209, 2745.0]","[54040.12209302327, 93095.34883720931, 2744.0]",73890275172600806,73890275172595386,648518346492427961,648518346478173909
231,1647980,395949,18536752,18528643,[55798.04651163 90789.17209302  2678.        ],[55799.54651163 90931.6744186   2677.        ],"[55812.889534883725, 90799.76627906977, 2678.0]","[55816.34302325582, 90942.09883720931, 2677.0]",73960575130393304,73960575130379157,648518346488678897,648518346478173909
232,1648026,395949,18536763,18533003,[54944.         95094.94186047  2503.        ],[55044.50232558 94999.44186047  2502.        ],"[54865.75000000002, 95012.32558139534, 2503.0]","[54969.25697674418, 94917.82558139534, 2502.0]",73890343757979139,73890343757961639,648518346478348660,648518346478173909
233,1648052,395949,18536771,18536770,[56601.6744186  97304.85581395  2764.        ],[56558.17209302 97532.35348837  2764.        ],"[56566.27325581397, 97302.06744186046, 2764.0]","[56526.844186046525, 97531.2069767442, 2764.0]",73960781355829629,73960781355839942,648518346480015333,648518346478173909
234,1648063,395949,18536776,18536775,[58641.76976744 99231.34418605  2949.        ],[58575.27209302 99349.84651163  2949.        ],"[58612.03953488372, 99237.93837209305, 2949.0]","[58545.81627906978, 99357.53953488373, 2949.0]",74031218886783369,74031218886749647,648518346493078044,648518346478173909
235,1648185,395949,18536868,18528060,[52613.66744186 95704.80465116  3090.        ],[52628.16744186 95910.30232558  3090.        ],"[52594.334883720934, 95704.60930232558, 3090.0]","[52608.584883720934, 95907.60465116278, 3090.0]",73819975349111978,73819975349153996,648518346501077526,648518346501077526
236,1648329,395949,18536959,18528033,[53509.92093023 96083.29302326  3126.        ],[53510.42093023 95935.79069767  3126.        ],"[53510.09186046512, 96072.08604651163, 3126.0]","[53511.84186046512, 95924.58139534885, 3126.0]",73890344093409760,73890344093401771,648518346489623903,648518346453696253
237,1648382,395949,18536975,18536974,[50706.7627907  94597.57209302  1846.        ],[50596.9372093  94708.58139535  1846.        ],"[50709.03837209301, 94615.21627906979, 1846.0]","[50603.37441860465, 94725.91279069768, 1846.0]",73749605933957641,73749605933950012,648518346467165191,648518346478173909
238,1648413,395949,18536982,18524094,[ 47014.87209302 103664.59302326   3079.        ],[ 46867.37209302 103459.09302326   3079.        ],"[46955.74418604652, 103661.68604651163, 3079.0]","[46809.49418604652, 103455.43604651163, 3079.0]",73609143927744273,73609143927682186,648518346500389336,648518346478173909
239,1648444,395949,18536989,18524026,[ 46906.87209302 103108.59069767   3075.        ],[ 46996.37209302 103342.09302326   3075.        ],"[46849.244186046504, 103108.93139534886, 3075.0]","[46936.61627906978, 103345.52906976745, 3075.0]",73609143927692048,73609143927697128,648518346490330972,648518346478173909
240,1649889,395949,18541162,18539818,[ 56730.09302326 101284.89069767   3854.        ],[ 56869.09302326 101254.89767442   3854.        ],"[56695.68604651163, 101329.28139534887, 3854.0]","[56837.52906976745, 101296.69302325582, 3854.0]",73960919398389110,73960919398456664,648518346512533284,648518346478173909
241,1649910,395949,18541168,18541167,[ 58604.92093023 101630.47906977   3723.        ],[ 58766.58837209 101664.14883721   3725.        ],"[58622.762790697685, 101671.18720930234, 3723.0]","[58785.765116279064, 101706.94651162795, 3725.0]",74031288075467127,74031288075514831,648518346489487711,648518346478173909
242,1649926,395949,18541172,18539552,[ 59219.58837209 102493.89534884   3690.        ],[ 59248.08837209 102399.89767442   3691.        ],"[59256.42674418606, 102516.29069767444, 3690.0]","[59288.515116279086, 102423.44302325582, 3691.0]",74031356728220394,74031356728222656,648518346478528340,648518346478173909
243,395216,395949,18541178,18539319,[ 61865.20465116 101072.48837209   3524.        ],[ 61935.58139535 101223.39534884   3524.        ],"[61865.61395348838, 101131.21511627907, 3524.0]","[61936.49418604652, 101277.43604651162, 3524.0]",74172025429897684,74172025429895089,648518346479993829,648518346478173909
244,1649959,395949,18541182,18541181,[ 62774.48372093 100984.24418605   3431.        ],[ 63086.42325581 100938.8          3431.        ],"[62729.45116279073, 101016.98255813956, 3431.0]","[63042.09651162791, 100967.35, 3431.0]",74172025362891372,74172025362869753,648518346491556776,648518346478173909
245,1649980,395949,18541187,18529542,[ 49132.08604651 102161.22093023   2907.        ],[ 49197.58604651 102296.72093023   2907.        ],"[49125.672093023255, 102159.69186046513, 2907.0]","[49188.922093023255, 102298.19186046513, 2907.0]",73679443885198162,73749812629407386,648518346497366296,648518346478173909
246,1650006,395949,18541193,18538911,[52247.3372093  95522.07906977  3006.        ],[52217.8372093  95614.58139535  3006.        ],"[52226.174418604656, 95588.6581395349, 3006.0]","[52194.261627906984, 95680.24418604652, 3006.0]",73819975282164099,73819975282174175,648518346497366296,648518346478173909
247,1650052,395949,18541203,18538906,[52182.3372093  95767.07906977  3000.        ],[52183.8372093  95658.58139535  3000.        ],"[52157.511627906984, 95833.48720930236, 3000.0]","[52160.674418604656, 95722.66279069768, 3000.0]",73819975282156729,73819975282139919,648518346499321668,648518346478173909
248,1650078,395949,18541211,18538885,[52183.84186047 95849.58604651  2975.        ],[52184.33953488 95818.08837209  2975.        ],"[52188.68372093023, 95904.17209302326, 2975.0]","[52188.768604651166, 95872.76511627909, 2975.0]",73819975282090757,73819975282090727,648518346511876543,648518346478173909
249,1650115,395949,18541220,18538834,[52419.33488372 96020.07906977  2912.        ],[52466.83488372 95886.58139535  2912.        ],"[52405.16976744187, 96063.1581395349, 2912.0]","[52453.16976744187, 95929.16279069768, 2912.0]",73819975215129400,73819975215129302,648518346517669736,648518346478173909
250,1650146,395949,18541227,18538805,[52242.84186047 96121.58139535  2872.        ],[52457.33953488 96035.07906977  2872.        ],"[52247.93372093023, 96150.41279069768, 2872.0]","[52462.679069767444, 96054.1581395349, 2872.0]",73819975215036931,73819975215026202,648518346502822899,648518346478173909
251,1650183,395949,18541237,18541236,[52507.59069767 96519.8372093   2836.        ],[52539.09302326 96642.33953488  2836.        ],"[52510.02209302327, 96558.76162790696, 2836.0]","[52538.27906976745, 96687.76860465117, 2836.0]",73820043934362361,73820043934408130,648518346492098955,648518346478173909
252,1650194,395949,18541240,18538762,[52486.46511628 96719.71627907  2828.        ],[52662.84186047 96751.59069767  2828.        ],"[52496.895348837206, 96758.64883720933, 2828.0]","[52667.77558139535, 96789.77209302329, 2828.0]",73820043934198338,73820043934201397,648518346480334294,648518346478173909
253,1650220,395949,18541246,18538761,[52561.34186047 96736.22093023  2824.        ],[52663.84186047 96784.59302326  2824.        ],"[52573.52558139535, 96766.9127906977, 2824.0]","[52671.02558139535, 96815.77906976745, 2824.0]",73820043867607541,73820043867581535,648518346480334294,648518346478173909
254,1650220,395949,18541246,18538938,[52561.34186047 96736.22093023  2824.        ],[52548.84418605 96814.6         2821.        ],"[52573.52558139535, 96766.9127906977, 2824.0]","[52561.28255813953, 96843.30000000002, 2821.0]",73820043867607541,73820043867621731,648518346480334294,648518346478173909
255,1650247,395949,18541252,18538749,[52833.34418605 97018.08837209  2811.        ],[52681.84186047 96896.59069767  2811.        ],"[52826.53255813955, 97032.26511627909, 2811.0]","[52681.18372093025, 96910.18139534886, 2811.0]",73820043867518802,73820043867565024,648518346497366296,648518346478173909
256,1650288,395949,18541261,18538740,[52624.33953488 96826.09767442  2805.        ],[52755.84186047 96973.59767442  2805.        ],"[52628.768604651166, 96838.54302325581, 2805.0]","[52757.68372093023, 96989.69534883721, 2805.0]",73820043867548776,73820043867533553,648518346476789264,648518346478173909
257,1650340,395949,18541275,18538678,[52954.33023256 97791.10465116  2704.        ],[52944.83023256 97728.60465116  2704.        ],"[52911.16046511628, 97789.45930232559, 2704.0]","[52902.16046511628, 97725.20930232559, 2704.0]",73820043867282216,73820043867219744,648518346486681098,648518346478173909
258,1650371,395949,18541284,18538553,[50875.20465116 98116.4744186   2822.        ],[50967.70232558 98075.97674419  2822.        ],"[50846.36395348838, 98128.42325581398, 2822.0]","[50942.606976744195, 98089.43023255818, 2822.0]",73749675123420715,73749675123690449,648518346476688758,648518346478173909
259,1650407,395949,18541292,18538539,[51117.20232558 97356.48372093  2806.        ],[51012.7        97543.99069767  2806.        ],"[51101.106976744195, 97388.2011627907, 2806.0]","[50994.899999999994, 97575.48139534882, 2806.0]",73749675123375289,73749675123390403,648518346501737033,648518346478173909
260,1650433,395949,18541298,18538521,[50788.20232558 96783.48837209  2822.        ],[50907.70232558 96717.98604651  2819.        ],"[50782.856976744195, 96832.46511627907, 2822.0]","[50907.356976744195, 96758.45813953491, 2819.0]",73749675123423722,73749675123562651,648518346505745026,648518346478173909
261,1650459,395949,18541304,18538485,[51383.20465116 96092.98604651  2784.        ],[51409.70465116 96223.48837209  2784.        ],"[51381.409302325585, 96092.47209302327, 2784.0]","[51404.159302325585, 96224.47674418605, 2784.0]",73819975148058222,73819975148063808,648518346509089658,648518346478173909
262,1650495,395949,18541313,18541312,[51346.95813953 96085.48837209  2780.        ],[51428.37209302 96193.15348837  2780.        ],"[51342.916279069774, 96083.97674418605, 2780.0]","[51418.74418604652, 96195.3069767442, 2780.0]",73819975148047318,73819975148037274,648518346509089658,648518346478173909
263,1650541,395949,18541323,18538480,[51706.20697674 96080.48837209  2776.        ],[51499.70465116 96125.98837209  2776.        ],"[51702.91395348837, 96086.22674418605, 2776.0]","[51496.659302325585, 96129.97674418605, 2776.0]",73819975148044782,73819975148031690,648518346486764003,648518346478173909
264,1650567,395949,18541330,18541329,[51693.21162791 96231.31627907  2750.        ],[51506.71162791 96195.81395349  2750.        ],"[51674.384883720944, 96243.6988372093, 2750.0]","[51492.67325581395, 96213.37790697676, 2750.0]",73819975147971227,73819975147955591,648518346497328001,648518346478173909
265,1650623,395949,18541342,18538401,[51709.20930233 96867.97209302  2677.        ],[51698.70930233 96761.4744186   2675.        ],"[51705.418604651175, 96864.69418604654, 2677.0]","[51693.168604651175, 96755.69883720932, 2675.0]",73820043800439055,73820043800441755,648518346497366296,648518346478173909
266,1650644,395949,18541348,18538071,[52134.70930233 97006.4744186   2663.        ],[52378.70930233 97198.97674419  2663.        ],"[52133.66860465116, 96989.69883720932, 2663.0]","[52376.12790697676, 97177.43023255814, 2663.0]",73820043800399031,73820043800405432,648518346479180689,648518346478173909
267,1650660,395949,18541352,18538060,[52714.71627907 97520.96744186  2673.        ],[52831.71627907 97497.46976744  2673.        ],"[52710.43255813954, 97518.68488372094, 2673.0]","[52824.43255813954, 97493.68953488371, 2673.0]",73820043800426747,73820043800418917,648518346497328001,648518346478173909
268,1650696,395949,18541360,18538046,[53579.20930233 97886.96976744  2665.        ],[53568.70930233 97662.96511628  2667.        ],"[53571.918604651175, 97884.93953488371, 2665.0]","[53558.918604651175, 97658.43023255814, 2667.0]",73890412544598336,73890412544603200,648518346483110846,648518346478173909
269,1650732,395949,18541370,18538038,[53860.70930233 97558.46511628  2671.        ],[53768.70930233 97683.96744186  2673.        ],"[53848.12790697674, 97543.64534883725, 2671.0]","[53750.918604651175, 97674.43488372094, 2673.0]",73890412544605738,73890412544613259,648518346492411775,648518346478173909
270,1650758,395949,18541376,18540803,[ 51414.37209302 100774.08372093   2329.        ],[ 51597.36976744 100965.58139535   2329.        ],"[51416.494186046504, 100800.16744186048, 2329.0]","[51602.609302325596, 100995.24418604652, 2329.0]",73820181104927434,73820181104938999,648518346496230519,648518346394355898
271,1650800,395949,18541386,18540793,[ 51695.37209302 100732.07906977   2339.        ],[ 51670.37209302 100837.58139535   2339.        ],"[51697.61627906978, 100758.73720930236, 2339.0]","[51674.61627906978, 100868.74418604652, 2339.0]",73820181104968191,73820181104959105,648518346497366296,648518346478173909
272,1650826,395949,18541392,18540785,[ 51857.86976744 100847.07906977   2351.        ],[ 51712.36976744 100692.58139535   2348.        ],"[51870.609302325596, 100879.48720930236, 2351.0]","[51717.609302325596, 100721.99418604652, 2348.0]",73820181104985130,73820181104977693,648518346511876543,648518346478173909
273,1650868,395949,18541403,18541402,[ 51687.8744186  100432.58604651   2360.        ],[ 51734.87209302 100539.08372093   2360.        ],"[51705.24883720931, 100464.17209302326, 2360.0]","[51755.36627906978, 100572.25116279072, 2360.0]",73820181105007476,73820181105028308,648518346489608543,648518346478173909
274,1650904,395949,18541412,18541411,[ 51681.8744186  100424.08372093   2364.        ],[ 51747.8744186  100504.58604651   2364.        ],"[51704.99883720931, 100453.16744186048, 2364.0]","[51773.87325581396, 100532.50813953488, 2364.0]",73820181104997629,73820181105028308,648518346489608543,648518346478173909
275,1650925,395949,18541418,18541417,[ 52092.77209302 100191.88372093   2408.        ],[ 52074.57209302 100072.47906977   2408.        ],"[52104.54418604652, 100195.01744186046, 2408.0]","[52081.14418604651, 100073.7081395349, 2408.0]",73820112385649042,73820112385665775,648518346398429084,648518346478173909
276,1650944,395949,18541425,18541424,[ 52588.53953488 100210.75581395   2442.        ],[ 52583.8744186  100057.33953488   2442.        ],"[52586.32906976745, 100201.01162790699, 2442.0]","[52575.24883720931, 100050.17906976744, 2442.0]",73820112452420792,73820112452415469,648518346492098955,648518346478173909
277,1650986,395949,18541436,18541435,[52526.96511628 99926.18604651  2464.        ],[ 52686.37209302 100001.82325581   2463.        ],"[52514.43023255815, 99929.12209302327, 2464.0]","[52679.49418604652, 100002.64651162791, 2463.0]",73820112452581025,73820112452586083,648518346482609961,648518346478173909
278,1651017,395949,18541443,18540697,[53361.87209302 99780.06511628  2505.        ],[53266.37209302 99778.56744186  2505.        ],"[53338.866279069756, 99758.19534883722, 2505.0]","[53241.86627906978, 99755.70232558143, 2505.0]",73890481196868255,73820112452665347,648518346491556776,648518346478173909
279,1651063,395949,18541453,18540680,[53263.8744186  99343.57674419  2538.        ],[53385.37209302 99481.0744186   2538.        ],"[53241.12325581396, 99313.48023255815, 2538.0]","[53359.86627906978, 99458.72325581395, 2538.0]",73820112452762121,73890481196943282,648518346497328001,648518346478173909
280,1651095,395949,18541463,18541461,[53413.8744186  99529.07674419  2548.        ],[53412.86976744 99394.07674419  2548.        ],"[53372.37325581396, 99495.23023255815, 2548.0]","[53373.109302325596, 99352.23023255815, 2548.0]",73890481196965311,73890481196962489,648518346497328001,648518346478173909
281,1651111,395949,18541467,18540643,[ 53816.86744186 100137.58604651   2572.        ],[53783.36744186 99986.08372093  2572.        ],"[53758.10232558139, 100132.50813953488, 2572.0]","[53719.352325581414, 99973.25116279068, 2572.0]",73890481263789867,73890481263717601,648518346511283225,648518346478173909
282,1651142,395949,18541474,18540600,[ 54649.86046512 100665.09302326   2630.        ],[ 54509.36046512 100637.59534884   2630.        ],"[54622.970930232565, 100677.43604651163, 2630.0]","[54484.470930232565, 100646.6906976744, 2630.0]",73890549983510854,73890549983479031,648518346466684782,648518346478173909
283,1651193,395949,18541485,18537859,[54599.94186047 98737.79069767  2468.        ],[54702.44186047 98783.79069767  2468.        ],"[54582.383720930244, 98732.58139534885, 2468.0]","[54685.383720930244, 98781.58139534885, 2468.0]",73890481196764834,73890481196787774,648518346500387544,648518346478173909
284,1651239,395949,18541495,18537760,[55670.9372093  98218.29302326  2572.        ],[55571.43953488 98205.29069767  2574.        ],"[55624.87441860465, 98224.08604651163, 2572.0]","[55526.87906976744, 98211.33139534885, 2574.0]",73960781288400876,73960781288518519,648518346517434728,648518346478173909
285,1651275,395949,18541503,18537732,[55513.93953488 98468.29302326  2586.        ],[55658.4372093  98210.79069767  2586.        ],"[55469.56860465116, 98486.62906976744, 2586.0]","[55622.62441860465, 98220.83139534885, 2586.0]",73960850008063526,73960781288544580,648518346467165191,648518346478173909
286,1651301,395949,18541510,18541509,[55563.93953488 98400.79069767  2593.        ],[55715.9372093  98210.29069767  2593.        ],"[55525.06860465116, 98410.37209302328, 2593.0]","[55680.06162790698, 98207.62209302328, 2593.0]",73960850008053673,73960781288571750,648518346467165191,648518346478173909
287,1651332,395949,18541517,18537715,[55575.9372093  98040.28372093  2599.        ],[55722.4372093  98192.28837209  2599.        ],"[55543.56162790698, 98040.35116279067, 2599.0]","[55686.87441860467, 98194.82674418608, 2599.0]",73960781288576869,73960781288571750,648518346465910320,648518346478173909
288,1651369,395949,18541526,18537572,[56198.93488372 97481.19069767  2629.        ],[56207.43488372 97283.79069767  2629.        ],"[56184.5546511628, 97416.32209302326, 2629.0]","[56197.8046511628, 97212.62209302328, 2629.0]",73960781288655022,73960781288652315,648518346491539112,648518346478173909
289,1651395,395949,18541533,18541532,[56100.00465116 97215.12325581  2668.        ],[56050.10232558 97215.62790698  2669.        ],"[56095.513953488364, 97169.61976744188, 2668.0]","[56046.0569767442, 97167.88372093024, 2669.0]",73960781288758689,73960781288766042,648518346466684782,648518346478173909
290,1651416,395949,18541538,18539676,[ 59184.83255814 100780.1627907    3411.        ],[ 59300.58139535 100760.40697674   3411.        ],"[59147.16511627908, 100783.57558139536, 3411.0]","[59260.41279069768, 100764.81395348837, 3411.0]",74031287874455042,74031287874462807,648518346346734183,648518346478173909
291,1651432,395949,18541543,18541542,[ 59037.22325581 100888.90232558   3421.        ],[ 59321.7255814  100719.40465116   3421.        ],"[59012.669767441876, 100889.20697674423, 3421.0]","[59289.67674418606, 100726.96395348839, 3421.0]",74031287874468458,74031287874484789,648518346497366296,648518346478173909
292,1651448,395949,18541547,18539588,[ 58927.75116279 101593.06046512   3651.        ],[ 58866.58372093 101727.89302326   3651.        ],"[58956.0034883721, 101644.93139534882, 3651.0]","[58897.91744186047, 101779.53604651164, 3651.0]",74031288008634717,74031288008662813,648518346514101803,648518346478173909
293,1651479,395949,18541555,18541554,[57062.37209302 99743.31395349  3021.        ],[57042.86976744 99593.81395349  3021.        ],"[57000.86627906978, 99748.69186046514, 3021.0]","[56983.109302325596, 99600.94186046514, 3021.0]",73960850209486915,73960850209493852,648518346479180689,648518346478173909
294,1651510,395949,18541562,18540477,[57554.86976744 99704.81860465  2995.        ],[57387.36976744 99631.82325581  2995.        ],"[57501.73953488373, 99749.38720930231, 2995.0]","[57340.48953488373, 99675.14651162791, 2995.0]",74031218953628130,73960850209406174,648518346467165191,648518346478173909
295,1651536,395949,18541568,18540457,[57645.86744186 99606.81395349  2965.        ],[57703.36744186 99506.31627907  2965.        ],"[57599.352325581414, 99634.6918604651, 2965.0]","[57658.73488372094, 99534.63255813954, 2965.0]",74031218953510763,74031218953488701,648518346467165191,648518346478173909
296,1651552,395949,18541572,18540456,[57760.86744186 99439.81860465  2964.        ],[57700.36744186 99510.81395349  2964.        ],"[57726.98488372094, 99466.13720930231, 2964.0]","[57664.48488372093, 99537.37790697676, 2964.0]",74031218953501480,74031218953488701,648518346491556776,648518346478173909
